Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,,2.351113887,2.349123086,2.360418067,2.373538285,2.381586722,2.386627239,2.386832613,2.382972897,2.377984729,2.371929065,2.361954866,2.349923481,
Low income,LIC,Population growth (annual %),SP.POP.GROW,,2.82310603,2.770194998,2.705035636,2.636417058,2.580256121,2.547321489,2.543850809,2.560435151,2.577156801,2.588291353,2.604124314,2.629610405,
Liechtenstein,LIE,Population growth (annual %),SP.POP.GROW,,0.718654066,0.719124423,0.744555245,0.827262731,0.88331073,0.867454351,0.779431377,0.661376301,0.500480227,0.376368755,0.29058269,0.287110524,
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,,0.7128032,0.695753117,0.684554667,0.673547206,0.12899381,0.780301448,0.933207943,0.919811027,1.104983619,1.130220486,1.048392958,0.611875946,
Lower middle income,LMC,Population growth (annual %),SP.POP.GROW,,1.630911126,1.612257517,1.603926654,1.581556502,1.545707582,1.533469686,1.513850688,1.50049118,1.483494011,1.463794545,1.44557808,1.426182213,
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,,1.332185312,1.328638712,1.319281602,1.316416993,1.308336436,1.306636129,1.298681737,1.287672258,1.281562613,1.269967525,1.231414843,1.198851595,
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,,0.010417581,0.150958226,0.27347703,0.410365414,0.557534246,0.669173754,0.732722394,0.759743303,0.773100849,0.787780034,0.796281137,0.809566476,
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,,0.622997913,0.631199845,0.599032845,0.596180767,0.597231553,0.605661454,0.611171792,0.606119301,0.62295175,0.624215079,0.540903723,0.464939742,
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,,-1.028483175,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.270694533,-1.398322201,-0.954190459,-0.526056406,
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,,1.787496632,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,1.928837514,1.945908029,
Latvia,LVA,Population growth (annual %),SP.POP.GROW,,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.941743354,-0.818626341,-0.913885332,-0.886215573,-0.779138396,-0.749229474,
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,,2.104122736,2.143050933,2.220416052,2.316432195,2.369353556,2.336337476,2.198824434,1.992361421,1.769873208,1.578280176,1.443311366,1.384996838,
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,,2.048769313,1.325057765,0.546967038,-0.362531719,-1.173876887,-1.513736671,-1.208824125,-0.436882417,0.575617178,1.363188063,1.907296656,1.961107678,
Morocco,MAR,Population growth (annual %),SP.POP.GROW,,1.190237718,1.23619458,1.289222897,1.346536709,1.393605966,1.415232839,1.403845047,1.368838447,1.32597922,1.287002655,1.250794964,1.22105093,
Monaco,MCO,Population growth (annual %),SP.POP.GROW,,1.000051564,1.010023137,1.08982134,1.150272329,1.203038625,1.20228817,1.134431416,1.055446898,0.92891363,0.842253416,0.7525271,0.726376735,
Moldova,MDA,Population growth (annual %),SP.POP.GROW,,-0.190371976,-0.12623185,-0.099863207,-0.057818827,-0.013113514,-0.026791882,-0.060955534,-0.787848362,-1.148202158,-1.691932579,-1.798515374,-1.805225538,
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,,2.85559833,2.823486815,2.792666771,2.761889589,2.733967919,2.71321242,2.700996011,2.694213382,2.688183812,2.679883239,2.66961324,2.656240162,
Maldives,MDV,Population growth (annual %),SP.POP.GROW,,2.441248168,2.854753665,3.431139266,3.95667434,4.306004329,4.517333607,4.567409729,4.473007506,4.428363294,4.299186108,3.813136225,2.91560605,
Middle East & North Africa,MEA,Population growth (annual %),SP.POP.GROW,,2.181121997,2.179619847,2.126020988,2.079883128,2.038279872,1.99108615,1.940194714,1.887753139,1.826082776,1.766063167,1.73544139,1.73629248,
Mexico,MEX,Population growth (annual %),SP.POP.GROW,,1.495369111,1.476757594,1.438141533,1.394792539,1.355289252,1.315560984,1.277676363,1.241177725,1.203251329,1.163967779,1.126421149,1.091362132,
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,,0.219202583,0.135202468,0.206009876,0.292302041,0.328482918,0.388896711,0.422374157,0.453681701,0.514006029,0.557893548,0.609595692,0.645031416,
Middle income,MIC,Population growth (annual %),SP.POP.GROW,,1.187104966,1.186093976,1.180109534,1.181850643,1.17680757,1.17655753,1.166364342,1.15058105,1.140067136,1.123943912,1.077165467,1.035650534,
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,,0.091319589,0.083455185,0.082226596,0.084282115,0.086380594,0.086209706,0.082237124,0.074715496,0.068123807,0.06010463,0.046194989,0.024049441,
Mali,MLI,Population growth (annual %),SP.POP.GROW,,3.329047326,3.261149086,3.158626749,3.044593573,2.952565219,2.901062154,2.901921705,2.935992047,2.975295283,2.999115367,3.007913579,2.99663676,
Malta,MLT,Population growth (annual %),SP.POP.GROW,,0.650655461,0.753906931,0.491182811,0.423700885,0.899209212,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.651435801,
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,,0.619115071,0.640299595,0.694989178,0.767385401,0.826303883,0.849756952,0.822712022,0.762033335,0.689521233,0.633962381,0.608482652,0.625548337,
Middle East & North Africa (excluding high income),MNA,Population growth (annual %),SP.POP.GROW,,1.773096509,1.784799018,1.797743136,1.814118179,1.826721227,1.824669811,1.804201981,1.772245035,1.731135786,1.693408753,1.686366943,1.713352647,
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.014465221,
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,,1.457356633,1.579392665,1.709445872,1.83843533,1.942381267,2.001051262,2.00339925,1.964550454,1.913251831,1.861276285,1.79600998,1.718753097,
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,,-1.081544354,-0.79399046,-0.410488354,0.075937883,0.552054059,0.867139583,0.946513983,0.855206185,0.728782877,0.663417067,0.564156498,0.585463293,
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,,2.745479417,2.736925889,2.743721432,2.749233949,2.753116358,2.769039684,2.798568532,2.834860784,2.872120456,2.900629142,2.913458975,2.907137438,
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,,2.884475505,2.905320265,2.926799928,2.945519925,2.954438464,2.949158239,2.927320332,2.893574072,2.856110242,2.818999783,2.780434406,2.741280273,
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.220398692,0.181061469,0.132433083,0.068723138,0.090186811,0.054547267,0.032240043,
Malawi,MWI,Population growth (annual %),SP.POP.GROW,,2.852711626,2.874008503,2.870717182,2.864435231,2.858692113,2.838417615,2.80309477,2.7594617,2.709903551,2.666616388,2.641917288,2.640375193,
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,,1.911365204,1.815674781,1.691027071,1.55799095,1.445660673,1.369113713,1.340490659,1.344947677,1.357864517,1.360192981,1.352511651,1.327060649,
North America,NAC,Population growth (annual %),SP.POP.GROW,,0.963907968,0.906830276,0.859298281,0.748150627,0.765764289,0.726215521,0.75807323,0.734793863,0.760948044,0.689856612,0.612969454,0.572694995,
Namibia,NAM,Population growth (annual %),SP.POP.GROW,,1.821326286,1.825753998,1.801512464,1.769492384,1.750389687,1.749070286,1.77153652,1.807851372,1.846297158,1.872154337,1.882279294,1.872480881,
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,,1.452307684,1.309615607,1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,1.6098044,1.512006217,1.364718613,1.314666088,1.3080311,
Niger,NER,Population growth (annual %),SP.POP.GROW,,3.77853074,3.809711497,3.844154032,3.876360997,3.898694473,3.907245338,3.899889965,3.881581481,3.860078795,3.839154453,3.816869199,3.793668153,
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,,2.649864293,2.662916691,2.671442933,2.677883827,2.680913555,2.676900328,2.665019173,2.6474192,2.627702662,2.607676386,2.586545852,2.564841886,
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,,1.374697898,1.368535989,1.357700656,1.34688315,1.337558375,1.327178181,1.315508853,1.302091432,1.288955673,1.274855157,1.255357967,1.229573677,
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.58572446,
Norway,NOR,Population growth (annual %),SP.POP.GROW,,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,
Nepal,NPL,Population growth (annual %),SP.POP.GROW,,1.070696422,0.810307142,0.481206223,0.10443136,-0.190907924,-0.266959829,-0.040799013,0.400968922,0.906849996,1.333612899,1.653980239,1.837337077,
Nauru,NRU,Population growth (annual %),SP.POP.GROW,,0.496631031,0.484115923,0.661855605,0.518394143,2.183406957,5.138571156,9.109230951,5.114564154,4.498486084,-1.334638904,-1.344820893,-0.972916514,
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.510339485,1.889045125,2.099356886,2.122962382,0.977703457,1.557727747,
OECD members,OED,Population growth (annual %),SP.POP.GROW,,0.781570514,0.71292348,0.657777577,0.507679575,0.619123446,0.640876375,0.666238821,0.657284413,0.664198039,0.615110897,0.577773617,0.541905325,
Oman,OMN,Population growth (annual %),SP.POP.GROW,,3.469390162,4.451407873,5.58640038,6.666674659,7.32038057,7.349640007,6.739017689,5.790631303,4.845614386,4.083954207,3.445117966,2.968313394,
Other small states,OSS,Population growth (annual %),SP.POP.GROW,,2.728666271,2.646851037,2.490818453,2.291740544,2.174113728,2.083480933,2.050092833,2.060536426,2.051928177,2.050988328,2.027977896,1.951208982,
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,,2.26305181,2.233333997,2.197033999,2.159028902,2.126711756,2.103632169,2.092276276,2.087629055,2.084320949,2.074997082,2.05587987,2.029214863,
Panama,PAN,Population growth (annual %),SP.POP.GROW,,1.794311712,1.776150401,1.757809351,1.736185243,1.715705644,1.704287378,1.703029701,1.707123796,1.713624922,1.7115912,1.69258055,1.651786891,
Peru,PER,Population growth (annual %),SP.POP.GROW,,0.805922327,0.803205826,0.812933092,0.811930737,0.825138039,0.901475426,1.056972861,1.256186053,1.483160681,1.661934247,1.718246517,1.616157197,
Philippines,PHL,Population growth (annual %),SP.POP.GROW,,1.65996179,1.649857391,1.666112353,1.691813951,1.704126853,1.692082958,1.646689216,1.579367402,1.507207616,1.445492801,1.39613428,1.363994679,
Palau,PLW,Population growth (annual %),SP.POP.GROW,,-2.398297823,-2.265635313,-1.821242392,-1.176484158,-0.593473552,-0.192929754,0.113533164,0.221019613,0.339079161,0.467172211,0.554390332,0.562440575,
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,,2.433061143,2.387696103,2.293116811,2.187683876,2.102969323,2.041359054,2.01278982,2.00628287,2.002382597,1.990144672,1.974760178,1.953679082,
Poland,POL,Population growth (annual %),SP.POP.GROW,,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.010207303,
Pre-demographic dividend,PRE,Population growth (annual %),SP.POP.GROW,,2.845194283,2.864991029,2.89786039,2.931949937,2.953061415,2.955560466,2.934983243,2.899038611,2.859509643,2.82418333,2.791762185,2.764302314,
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.759208258,-1.93497109,-2.418017622,-4.048391034,0.010646546,
"Korea, Dem. People?s Rep.",PRK,Population growth (annual %),SP.POP.GROW,,0.502330274,0.485034513,0.492046502,0.506069264,0.514319797,0.518158546,0.513332499,0.501900028,0.490819484,0.481855372,0.47012429,0.454319922,
Portugal,PRT,Population growth (annual %),SP.POP.GROW,,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.160104021,-0.140172577,
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,,1.372056297,1.350354378,1.354323861,1.366354548,1.372544496,1.372824764,1.361597664,1.342858435,1.323677576,1.307316991,1.287844517,1.265167271,
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,,2.751358802,2.667950749,2.597032218,2.525186831,2.46768715,2.40084832,2.344077211,2.290480058,2.246105276,1.988686349,2.533011484,2.511782463,
Pacific island small states,PSS,Population growth (annual %),SP.POP.GROW,,1.352491516,1.337687849,1.290070868,1.23182506,1.20037577,1.207427311,1.264534966,1.313299523,1.385379628,1.41434916,1.456636965,1.478370956,
Post-demographic dividend,PST,Population growth (annual %),SP.POP.GROW,,0.606080767,0.51524691,0.466098665,0.274477606,0.418630791,0.437638172,0.453698632,0.445418529,0.442623647,0.368205926,0.331883365,0.313038865,
French Polynesia,PYF,Population growth (annual %),SP.POP.GROW,,0.508750447,0.450772043,0.451751632,0.465410564,0.484446518,0.493209189,0.508088239,0.52089856,0.529854316,0.554953683,0.569178577,0.577415665,
Qatar,QAT,Population growth (annual %),SP.POP.GROW,,16.47580277,14.14463415,11.48290073,9.232393296,7.574748356,6.201453325,5.114952657,4.239996291,3.397360191,2.615829323,2.068684466,1.795285051,
Romania,ROU,Population growth (annual %),SP.POP.GROW,,-1.666382643,-0.833088755,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.470052228,-0.573660845,-0.585281876,-0.587536174,-0.597497124,
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,,-0.043949259,0.030107761,0.044895788,0.077981777,0.168305035,0.212950705,0.217641567,0.192558642,0.170244546,0.106871954,-0.013066892,-0.072234378,
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,,2.668241259,2.67516791,2.588850081,2.498503397,2.459912832,2.451902154,2.485533644,2.542690207,2.602355764,2.63966475,2.644008891,2.607652645,
South Asia,SAS,Population growth (annual %),SP.POP.GROW,,1.531097681,1.482362979,1.434921371,1.387696855,1.336879805,1.308089535,1.282053895,1.260452919,1.243278484,1.223397434,1.202181388,1.17879909,
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,,2.756786089,2.824933954,2.927617708,3.039332443,3.091355922,3.03136125,2.835954922,2.556784389,2.259766669,2.003600072,1.7988753,1.673111729,
Sudan,SDN,Population growth (annual %),SP.POP.GROW,,2.140712731,2.163163278,2.228215581,2.302617,2.359799549,2.398943982,2.412115688,2.407212277,2.398807904,2.395219858,2.392265265,2.391434033,
Senegal,SEN,Population growth (annual %),SP.POP.GROW,,2.681436493,2.714923677,2.743232171,2.766679226,2.785660419,2.799058899,2.806700536,2.80841559,2.807361306,2.800658333,2.78193167,2.749747408,
Singapore,SGP,Population growth (annual %),SP.POP.GROW,,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,,2.255864668,2.321267536,2.431469624,2.554885538,2.650154869,2.70923321,2.718366576,2.695347241,2.669813517,2.6447309,2.610133776,2.565385064,
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,,2.37522009,2.242996189,2.252551979,2.274655942,2.249914334,2.230392163,2.206884922,2.181626694,2.164441213,2.154231955,2.136648208,2.109075252,
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,,0.424169675,0.421858398,0.424404001,0.430725951,0.439491727,0.450208946,0.462663702,0.475363828,0.489210768,0.501858163,0.509367036,0.509683302,
San Marino,SMR,Population growth (annual %),SP.POP.GROW,,1.226522475,1.247363112,1.331311467,1.373848926,1.392614169,1.385774906,1.206103077,0.978564136,0.694863225,0.497209807,0.337998424,0.22174597,
Somalia,SOM,Population growth (annual %),SP.POP.GROW,,2.821405647,2.773317812,2.745705976,2.722661885,2.703899313,2.701534265,2.717471318,2.74531815,2.776253649,2.80476949,2.831767652,2.855602116,
Serbia,SRB,Population growth (annual %),SP.POP.GROW,,-0.425705552,-0.400994905,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.546351969,-0.540353662,
Sub-Saharan Africa (excluding high income),SSA,Population growth (annual %),SP.POP.GROW,,2.755246798,2.763596591,2.767248854,2.768446242,2.767330482,2.761911325,2.751962756,2.738192931,2.722650657,2.7052174,2.684155329,2.660314268,
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,,4.948207021,4.53476108,3.926432203,3.333810644,2.837576117,2.358727149,1.911562502,1.511743983,1.084594613,0.719738422,0.59544157,0.782224434,
Sub-Saharan Africa,SSF,Population growth (annual %),SP.POP.GROW,,2.751490597,2.759570128,2.763524852,2.764139475,2.763664609,2.75834728,2.748418688,2.734756525,2.719155404,2.70184977,2.680831268,2.657071757,
Small states,SST,Population growth (annual %),SP.POP.GROW,,2.214041323,2.162080247,2.053516641,1.911196017,1.828197573,1.764722676,1.743839715,1.753089647,1.748963895,1.74819898,1.731607951,1.673235199,
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,,2.857167858,2.74141365,2.523663955,2.27636955,2.080905702,1.935980106,1.877243676,1.875249494,1.88502548,1.882507166,1.884217354,1.890763323,
Suriname,SUR,Population growth (annual %),SP.POP.GROW,,1.155702231,1.15129214,1.144235961,1.136523212,1.127077102,1.110861225,1.087089694,1.05537038,1.022222701,0.987867648,0.958587769,0.929879178,
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.13850816,0.133971298,
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.362584395,0.675280808,
Sweden,SWE,Population growth (annual %),SP.POP.GROW,,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.077580381,
Eswatini,SWZ,Population growth (annual %),SP.POP.GROW,,0.697031443,0.713864393,0.694531003,0.673417714,0.674565152,0.697191862,0.750005807,0.820626097,0.896297661,0.962067725,1.011798397,1.045309194,
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.196976476,0.194134259,
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,,3.876852433,2.588327688,0.736023435,-1.31729901,-3.084734319,-4.289117543,-4.536564951,-3.913350021,-3.066273746,-2.235952757,-0.952015452,0.96451174,
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,,2.653312974,2.318907759,2.247981462,2.171595248,2.043277942,1.933284045,1.820307038,1.715529108,1.593637256,1.509380666,1.471008071,1.386860448,
Chad,TCD,Population growth (annual %),SP.POP.GROW,,3.32337145,3.311623295,3.334642775,3.363545784,3.370758938,3.350985214,3.296945541,3.222050147,3.143959589,3.077531708,3.023579699,2.985937461,
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,,0.732586384,0.723324831,0.716799251,0.71891835,0.727674661,0.731213772,0.733326899,0.723894722,0.734759218,0.735624059,0.654850956,0.579735336,
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,,0.247627454,0.406162554,0.438291349,0.507611287,0.506495684,0.555145246,0.547995174,0.551641208,0.534131114,0.496829472,0.436321808,0.398557755,
Togo,TGO,Population growth (annual %),SP.POP.GROW,,2.716994889,2.714801699,2.696455516,2.677515307,2.660849964,2.635744685,2.601149524,2.560945092,2.518741857,2.479318302,2.445904207,2.420335208,
Thailand,THA,Population growth (annual %),SP.POP.GROW,,0.525822896,0.503540016,0.489609257,0.480063003,0.469250687,0.453807163,0.430842722,0.402150718,0.373052587,0.345238362,0.315448259,0.283426556,
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,,2.063579235,2.124626984,2.184338722,2.234800036,2.277533217,2.321266395,2.367163928,2.408647884,2.448490246,2.470382009,2.453465059,2.390546289,
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,,1.338519183,1.451936718,1.570268795,1.693237552,1.796928924,1.852083285,1.8454459,1.79414627,1.729432997,1.66898196,1.606415757,1.546389218,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,,1.212234701,1.188839763,1.147745704,1.155223526,1.132441929,1.10883458,1.0830036,1.05560669,1.027728026,1.00079934,0.975721094,0.956653104,
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,,1.820376366,1.769866286,1.775671712,1.779013816,1.76689539,1.77593765,1.807556089,1.853650827,1.903194981,1.947068453,1.96810074,1.963835583,
Middle East & North Africa (IDA & IBRD countries),TMN,Population growth (annual %),SP.POP.GROW,,1.761714702,1.774403917,1.78823189,1.805564903,1.818934368,1.817606327,1.797538256,1.765814064,1.724720841,1.68964707,1.675843296,1.703325775,
Tonga,TON,Population growth (annual %),SP.POP.GROW,,0.774911627,0.493080041,0.092362761,-0.408580752,-0.799814248,-0.947661184,-0.729800671,-0.244786034,0.348663646,0.851672299,1.168657761,1.248987063,
South Asia (IDA & IBRD),TSA,Population growth (annual %),SP.POP.GROW,,1.531097681,1.482362979,1.434921371,1.387696855,1.336879805,1.308089535,1.282053895,1.260452919,1.243278484,1.223397434,1.202181388,1.17879909,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population growth (annual %),SP.POP.GROW,,2.751490597,2.759570128,2.763524852,2.764139475,2.763664609,2.75834728,2.748418688,2.734756525,2.719155404,2.70184977,2.680831268,2.657071757,
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,,0.456900692,0.492303222,0.544870372,0.602856207,0.644464454,0.658363989,0.636369332,0.584484971,0.52665947,0.471315702,0.417170469,0.36734766,
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,,1.059000757,1.062668312,1.035407586,0.997672882,0.973860812,0.972018923,1.001545789,1.049753044,1.10299623,1.139078899,1.145827766,1.113643743,
Turkey,TUR,Population growth (annual %),SP.POP.GROW,,1.195376089,1.2738919,1.40009289,1.532400817,1.632957935,1.694202585,1.701972386,1.666051682,1.632250641,1.591059209,1.490444868,1.339260351,
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,,0.905776828,1.060864419,1.011748632,0.973404652,0.991960221,1.092805837,1.053653983,1.150844109,1.128841946,1.283487413,1.206413793,1.192032773,
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,,2.841470416,2.872967915,2.91186387,2.94803624,2.97488817,2.993448581,3.002104081,3.00254051,3.000522906,2.995388132,2.981674115,2.951681673,
Uganda,UGA,Population growth (annual %),SP.POP.GROW,,3.155897382,3.167519504,3.186619069,3.182881931,3.181665327,3.234464508,3.352319631,3.496089167,3.65264431,3.749875169,3.7213873,3.555740529,
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479259791,-0.261251889,-0.331331574,-0.386347533,-0.466425621,-0.533355282,
Upper middle income,UMC,Population growth (annual %),SP.POP.GROW,,0.77286759,0.784936906,0.777886325,0.799400884,0.821094798,0.829930609,0.826536895,0.806050549,0.79959076,0.784727051,0.706962228,0.640342522,
Uruguay,URY,Population growth (annual %),SP.POP.GROW,,0.253958113,0.282665228,0.286155214,0.287119697,0.297573927,0.309230785,0.323864956,0.339819684,0.354674156,0.364798683,0.367502623,0.359859761,
United States,USA,Population growth (annual %),SP.POP.GROW,,0.945865287,0.876651299,0.827846042,0.720017689,0.727268997,0.686773156,0.727517696,0.730641178,0.716669413,0.631007893,0.522337358,0.473953539,
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.877363542,
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,,-0.115254656,-0.097840141,-0.029555468,0.056332567,0.109803426,0.172305013,0.219787382,0.263292035,0.28452905,0.335635057,0.348123622,0.343298993,
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,,1.414738074,1.419817009,1.448313355,1.564456214,1.627755571,1.424031969,0.874378499,0.1220584,-0.786447681,-1.538842831,-1.785864856,-1.235041146,
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,,4.106630531,3.545990305,2.753990182,1.87127874,1.162048569,0.685255825,0.491044627,0.560707339,0.693936844,0.753414274,0.757847309,0.762137664,
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,,0.055366388,0.005534953,-0.043365335,-0.060927766,-0.093309874,-0.135963209,-0.148197574,-0.161414546,-0.185856387,-0.22534906,-0.271651781,-0.323958188,
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,,0.959820468,0.97942427,1.000121995,1.022304796,1.042047722,1.053406156,1.053479554,1.043962275,1.032286623,1.017796272,0.992716375,0.960110494,
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,,2.355931881,2.436866519,2.557282765,2.690696588,2.782246791,2.819993478,2.786992876,2.707363995,2.620904941,2.546959469,2.480280726,2.430920193,
World,WLD,Population growth (annual %),SP.POP.GROW,,1.239312587,1.223285249,1.203252229,1.170044672,1.183841985,1.183736023,1.179811446,1.168099191,1.162528074,1.141971862,1.103562078,1.074839129,
Samoa,WSM,Population growth (annual %),SP.POP.GROW,,0.666287719,0.703066087,0.75195021,0.814105584,0.859901676,0.857813872,0.785509787,0.669894192,0.526740178,0.419096403,0.397464519,0.491828867,
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,,0.803213478,0.803171845,0.803248961,0.859067492,0.895254757,0.607467947,-0.294473631,-1.364932338,-0.596734074,0.753584843,0.339010962,-0.157991508,
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,,2.824209878,2.811865495,2.795788046,2.779987563,2.757338894,2.71651973,2.654140956,2.578072024,2.498247034,2.424025108,2.357022518,2.300580114,
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,,1.334129265,1.391533479,1.455280038,1.525314084,1.583107137,1.605751699,1.583168287,1.528926307,1.464829214,1.40774075,1.357697288,1.338617391,
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,,2.72641516,2.813365844,2.914662962,3.020290578,3.102770166,3.139812131,3.121304561,3.066874538,3.003345679,2.951583275,2.912801004,2.892372927,
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,,1.003658812,1.183792351,1.353892567,1.536390806,1.698000772,1.777644933,1.754692348,1.663812851,1.549758816,1.460060709,1.410782722,1.419681046,
