Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Not classified,INX,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Ireland,IRL,Interest payments (current LCU),GC.XPN.INTP.CN," 2,385,090,000.00 "," 3,393,810,000.00 "," 4,725,360,000.00 "," 5,746,070,000.00 "," 7,275,450,000.00 "," 7,737,760,000.00 "," 7,574,300,000.00 "," 6,833,180,000.00 "," 6,157,810,000.00 "," 5,832,530,000.00 "," 5,229,400,000.00 ",,
"Iran, Islamic Rep.",IRN,Interest payments (current LCU),GC.XPN.INTP.CN," 7,974,100,000,000.00 "," 5,896,700,000,000.00 ",,,,,,,,,,,
Iraq,IRQ,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,," 711,542,000,000.00 "," 655,702,000,000.00 "," 1,402,470,000,000.00 ",,,,
Iceland,ISL,Interest payments (current LCU),GC.XPN.INTP.CN," 41,300,000,000.00 "," 91,800,000,000.00 "," 77,600,000,000.00 "," 75,600,000,000.00 "," 86,200,000,000.00 "," 83,200,000,000.00 "," 87,200,000,000.00 "," 92,700,000,000.00 "," 86,500,000,000.00 "," 90,100,000,000.00 "," 68,200,000,000.00 ",,
Israel,ISR,Interest payments (current LCU),GC.XPN.INTP.CN," 41,551,491,925.00 "," 40,746,204,367.00 "," 35,277,430,600.00 "," 37,544,416,026.00 "," 35,299,280,938.00 "," 36,643,953,742.00 "," 26,785,367,758.00 "," 24,112,836,220.00 "," 25,737,705,730.00 "," 27,624,167,368.00 "," 31,735,319,076.00 ",,
Italy,ITA,Interest payments (current LCU),GC.XPN.INTP.CN," 75,678,000,000.00 "," 66,113,000,000.00 "," 66,147,000,000.00 "," 73,184,000,000.00 "," 80,642,000,000.00 "," 75,139,000,000.00 "," 72,082,000,000.00 "," 66,404,000,000.00 "," 64,868,000,000.00 "," 63,902,000,000.00 "," 63,526,000,000.00 ",,
Jamaica,JAM,Interest payments (current LCU),GC.XPN.INTP.CN," 125,305,000,000.00 "," 188,716,000,000.00 "," 128,355,000,000.00 "," 120,635,000,000.00 "," 126,938,000,000.00 "," 109,920,000,000.00 "," 124,513,000,000.00 "," 125,680,000,000.00 "," 139,356,000,000.00 "," 135,181,000,000.00 "," 129,188,000,000.00 ",,
Jordan,JOR,Interest payments (current LCU),GC.XPN.INTP.CN," 377,800,000.00 "," 392,200,000.00 "," 397,500,000.00 "," 429,500,000.00 "," 583,000,000.00 "," 736,500,000.00 "," 926,000,000.00 "," 915,000,000.00 "," 835,200,000.00 "," 856,100,000.00 "," 1,004,300,000.00 ",,
Japan,JPN,Interest payments (current LCU),GC.XPN.INTP.CN," 8,752,200,000,000.00 "," 8,351,000,000,000.00 "," 8,435,100,000,000.00 "," 8,530,900,000,000.00 "," 8,466,700,000,000.00 "," 8,545,400,000,000.00 "," 8,622,900,000,000.00 "," 8,648,000,000,000.00 "," 8,488,300,000,000.00 "," 8,141,700,000,000.00 "," 7,994,600,000,000.00 ",,
